Importance,total_gain,total_cover,gain,cover,Feature,group,param_id,sequence_ids,Feature_group
1.0,0.6108259558677673,24.53911018371582,0.6108259558677673,24.53911018371582,Gender,0-2,6crk9lDL_255_1,0,Clinical
1.0,0.4986495971679687,110.79286193847656,0.4986495971679687,110.79286193847656,Hematocrit_Avg,0-2,6crk9lDL_255_1,0,CommonBloodTest
2.0,0.6477192640304565,118.2996063232422,0.3238596320152282,59.14980316162109,FirstVisitAge_div_NeutrophilsPercentage_Max,0-2,6crk9lDL_255_1,0,DerivativeVariables
1.0,2.0475404262542725,35.98599624633789,2.0475404262542725,35.98599624633789,EosinophilsPercentage_Avg_div_CReactiveProtein_Min,0-2,6crk9lDL_255_1,0,DerivativeVariables
1.0,0.3119083642959595,41.17943572998047,0.3119083642959595,41.17943572998047,MeanCorpuscularHemoglobinConcentration_Avg,0-2,6crk9lDL_255_1,0,CommonBloodTest
4.0,1.538452386856079,328.966064453125,0.3846130967140198,82.24151611328125,MonocytesPercentage_Avg,0-2,6crk9lDL_255_1,0,CommonBloodTest
3.0,2.2372117042541504,128.2520751953125,0.7457372546195984,42.75069046020508,MeanPlateletVolume_Avg,0-2,6crk9lDL_255_1,0,CommonBloodTest
1.0,0.3322148323059082,53.60438537597656,0.3322148323059082,53.60438537597656,FirstVisitAge_div_MeanCorpuscularHemoglobin_Max,0-2,6crk9lDL_255_1,0,DerivativeVariables
3.0,1.4985151290893557,254.94906616210935,0.4995050430297851,84.98302459716797,MeanCorpuscularHemoglobin_Avg,0-2,6crk9lDL_255_1,0,CommonBloodTest
2.0,2.842613697052002,56.93840789794922,1.421306848526001,28.46920394897461,EosinophilsPercentage_Avg_div_LymphocytesPercentage_Max,0-2,6crk9lDL_255_1,0,DerivativeVariables
3.0,1.2929322719573977,190.913818359375,0.4309774339199066,63.637939453125,BasophilsPercentage_Avg_div_LymphocytesPercentage_Max,0-2,6crk9lDL_255_1,0,DerivativeVariables
1.0,1.127602458000183,16.408079147338867,1.127602458000183,16.408079147338867,RedCellDistributionWidthCV_Avg,0-2,6crk9lDL_255_1,0,CommonBloodTest
1.0,0.7360163927078247,48.1585807800293,0.7360163927078247,48.1585807800293,EggWhite_Avg,0-2,6crk9lDL_255_1,0,SpecificIgE
4.0,5.811503410339356,546.572021484375,1.4528758525848389,136.64300537109375,AbsoluteNeutrophilCount_Max_div_MeanCorpuscularHemoglobin_Max,0-2,6crk9lDL_255_1,0,DerivativeVariables
1.0,1.854330062866211,118.8437042236328,1.854330062866211,118.8437042236328,Hematocrit_Min,0-2,6crk9lDL_255_1,0,CommonBloodTest
