weight,total_gain,total_cover,gain,cover,feature
1.0,10.118019104003906,1783.205810546875,10.118019104003906,1783.205810546875,LymphocytesPercentage_Min_acute
14.0,160.56141662597656,79360.4765625,11.468672752380371,5668.60546875,MonocytesPercentage_Max_preclinical
8.0,86.202392578125,38186.265625,10.775299072265625,4773.283203125,PlateletCount_Max_acute
5.0,53.04533004760742,17140.490234375,10.609066009521484,3428.09814453125,PlateletCount_Min_preclinical
1.0,10.989791870117188,1503.787109375,10.989791870117188,1503.787109375,WhiteBloodCellCount_Min_preclinical
3.0,32.4073486328125,14140.419921875,10.802449226379395,4713.47314453125,MeanCorpuscularHemoglobin_Max_acute
1.0,12.960037231445312,1982.7821044921875,12.960037231445312,1982.7821044921875,MeanCorpuscularVolume_Max_preclinical
1.0,9.975476264953613,3208.583251953125,9.975476264953613,3208.583251953125,AbsoluteNeutrophilCount_Avg_acute
4.0,40.03209686279297,12797.06640625,10.008024215698242,3199.2666015625,AbsoluteBasophilCount_Avg_preclinical
8.0,81.31773376464844,25416.08203125,10.164716720581055,3177.01025390625,MeanPlateletVolume_Min_acute
3.0,30.198652267456055,11033.203125,10.066217422485352,3677.734375,CReactiveProtein_Min_acute
