weight,total_gain,total_cover,gain,cover,feature
26.0,44.43583679199219,1209.3433837890625,1.7090706825256348,46.513206481933594,Gender
70.0,142.1263427734375,4299.326171875,2.030376434326172,61.4189453125,FirstVisitAge
30.0,81.54718017578125,14127.78125,2.7182393074035645,470.9260559082031,CIndU
103.0,223.80699157714844,17738.93359375,2.1728835105895996,172.22265625,Hematocrit_Avg
59.0,156.3629608154297,11030.0341796875,2.650219678878784,186.94973754882812,Hematocrit_Max
29.0,43.464046478271484,9895.8505859375,1.4987602233886719,341.2362365722656,Hematocrit_Min
54.0,155.97927856445312,22991.041015625,2.888505220413208,425.760009765625,LymphocytesPercentage_Avg
62.0,189.2325439453125,21493.341796875,3.052137851715088,346.66680908203125,LymphocytesPercentage_Max
58.0,243.11004638671875,58982.96484375,4.191552639007568,1016.9476928710938,LymphocytesPercentage_Min
37.0,99.003173828125,18312.205078125,2.6757614612579346,494.9244689941406,NeutrophilsPercentage_Avg
61.0,242.24884033203125,65485.3203125,3.971292495727539,1073.52978515625,NeutrophilsPercentage_Max
26.0,54.888065338134766,5375.7119140625,2.111079454421997,206.75814819335938,NeutrophilsPercentage_Min
82.0,204.453369140625,14610.1494140625,2.4933338165283203,178.17254638671875,MonocytesPercentage_Avg
59.0,157.53103637695312,15797.53125,2.6700174808502197,267.7547607421875,MonocytesPercentage_Max
34.0,73.04173278808594,4595.64208984375,2.1482863426208496,135.1659393310547,MonocytesPercentage_Min
76.0,264.2275085449219,21913.8203125,3.476677656173706,288.3397521972656,MeanCorpuscularHemoglobinConcentration_Avg
45.0,112.98896789550781,13250.50390625,2.5108659267425537,294.45562744140625,MeanCorpuscularHemoglobinConcentration_Max
44.0,95.2969741821289,16590.140625,2.1658403873443604,377.04864501953125,MeanCorpuscularHemoglobinConcentration_Min
32.0,81.93993377685547,6204.0166015625,2.5606229305267334,193.87551879882812,PlateletCount_Avg
19.0,63.54008102416992,7667.47119140625,3.344214677810669,403.5511169433594,PlateletCount_Max
29.0,51.73935317993164,6654.05810546875,1.7841156721115112,229.45028686523438,PlateletCount_Min
34.0,157.49771118164062,16832.736328125,4.6322855949401855,495.0804748535156,WhiteBloodCellCount_Avg
19.0,120.38809967041016,6191.9423828125,6.336215972900391,325.8916931152344,WhiteBloodCellCount_Max
27.0,74.2655029296875,11308.306640625,2.7505741119384766,418.826171875,WhiteBloodCellCount_Min
88.0,289.6354675292969,29822.935546875,3.2913122177124023,338.8970031738281,MeanCorpuscularHemoglobin_Avg
40.0,91.43013000488281,16563.259765625,2.2857532501220703,414.08148193359375,MeanCorpuscularHemoglobin_Max
45.0,99.89546203613281,15477.4267578125,2.2198991775512695,343.94281005859375,MeanCorpuscularHemoglobin_Min
59.0,105.78050231933594,9820.1279296875,1.7928898334503174,166.44284057617188,MeanCorpuscularVolume_Avg
41.0,111.2772216796875,15276.69140625,2.714078664779663,372.60223388671875,MeanCorpuscularVolume_Max
23.0,66.63782501220703,5076.1123046875,2.897296667098999,220.70053100585938,MeanCorpuscularVolume_Min
26.0,43.41733932495117,5892.90869140625,1.6698976755142212,226.65032958984375,RedBloodCellCount_Avg
12.0,40.666236877441406,2446.687255859375,3.388853073120117,203.89060974121094,RedBloodCellCount_Max
18.0,70.40203094482422,4198.896484375,3.911223888397217,233.27203369140625,RedBloodCellCount_Min
51.0,151.77755737304688,17154.7578125,2.9760305881500244,336.3677978515625,Hemoglobin_Avg
25.0,73.55496978759766,10909.7998046875,2.9421987533569336,436.3919982910156,Hemoglobin_Max
33.0,80.49244689941406,13202.7265625,2.4391651153564453,400.0826110839844,Hemoglobin_Min
18.0,74.77749633789062,9466.2568359375,4.154305458068848,525.9031372070312,EosinophilsPercentage_Avg
23.0,67.80384063720703,6187.9013671875,2.947993040084839,269.0391845703125,EosinophilsPercentage_Max
44.0,153.7998046875,29670.947265625,3.495450019836426,674.3397216796875,EosinophilsPercentage_Min
22.0,48.71910858154297,3858.444091796875,2.2145049571990967,175.38381958007812,BasophilsPercentage_Max
12.0,37.39889907836914,3279.846435546875,3.116575002670288,273.3205261230469,BasophilsPercentage_Min
32.0,151.77468872070312,4654.328125,4.742959022521973,145.44775390625,AbsoluteNeutrophilCount_Avg
40.0,836.4253540039062,47234.890625,20.910633087158203,1180.872314453125,AbsoluteNeutrophilCount_Max
20.0,79.61157989501953,3908.835205078125,3.980578899383545,195.44175720214844,AbsoluteNeutrophilCount_Min
40.0,117.70970153808594,9405.29296875,2.9427425861358643,235.13232421875,AbsoluteMonocyteCount_Avg
19.0,49.36323547363281,3516.639404296875,2.598065137863159,185.08628845214844,AbsoluteMonocyteCount_Max
34.0,78.5713119506836,13061.416015625,2.3109209537506104,384.1593017578125,AbsoluteMonocyteCount_Min
47.0,155.0862579345703,17631.251953125,3.2997076511383057,375.1330261230469,AbsoluteEosinophilCount_Avg
13.0,41.156471252441406,2686.8173828125,3.1658823490142822,206.67825317382812,AbsoluteEosinophilCount_Max
28.0,75.27754974365234,5863.69091796875,2.688483953475952,209.4175262451172,AbsoluteEosinophilCount_Min
8.0,7.731494426727295,1907.53076171875,0.9664368033409119,238.44134521484375,AbsoluteBasophilCount_Avg
1.0,0.8505611419677734,262.3832092285156,0.8505611419677734,262.3832092285156,AbsoluteBasophilCount_Max
1.0,0.5711081027984619,43.20230484008789,0.5711081027984619,43.20230484008789,AbsoluteBasophilCount_Min
20.0,52.318946838378906,5949.66162109375,2.6159472465515137,297.48309326171875,AbsoluteLymphocyteCount_Avg
20.0,79.98397827148438,4800.21435546875,3.9991989135742188,240.01071166992188,AbsoluteLymphocyteCount_Max
23.0,79.90629577636719,14472.4697265625,3.474186658859253,629.23779296875,AbsoluteLymphocyteCount_Min
85.0,399.5067138671875,16339.2763671875,4.700078964233398,192.22677612304688,MeanPlateletVolume_Avg
55.0,154.1788787841797,15791.4140625,2.8032524585723877,287.1166076660156,MeanPlateletVolume_Max
59.0,174.71925354003906,24637.388671875,2.961343288421631,417.5828552246094,MeanPlateletVolume_Min
37.0,134.37074279785156,7052.40966796875,3.6316416263580322,190.6056671142578,PlateletDistributionWidth_Avg
29.0,59.99631118774414,4341.48193359375,2.068838357925415,149.70626831054688,PlateletDistributionWidth_Max
22.0,60.70069122314453,5767.65966796875,2.759122371673584,262.1663513183594,PlateletDistributionWidth_Min
37.0,148.13140869140625,11209.615234375,4.003551483154297,302.96258544921875,Plateletcrit_Avg
16.0,41.77797317504883,2655.829833984375,2.6111233234405518,165.98936462402344,Plateletcrit_Max
32.0,267.88800048828125,11812.658203125,8.371500015258789,369.14556884765625,Plateletcrit_Min
25.0,60.14963912963867,12528.91015625,2.4059855937957764,501.1564025878906,RedCellDistributionWidth_Avg
17.0,36.33965301513672,11352.984375,2.1376266479492188,667.8226318359375,RedCellDistributionWidth_Max
6.0,13.220488548278809,3299.575927734375,2.2034146785736084,549.9293212890625,RedCellDistributionWidth_Min
77.0,149.61492919921875,15344.6533203125,1.9430509805679321,199.28121948242188,RedCellDistributionWidthCV_Avg
47.0,187.2696075439453,15721.095703125,3.984459638595581,334.49139404296875,RedCellDistributionWidthCV_Max
33.0,89.00373077392578,9077.365234375,2.697082757949829,275.0716857910156,RedCellDistributionWidthCV_Min
53.0,134.24940490722656,12157.3671875,2.5330076217651367,229.38429260253906,EosinophilCountAbsolute_Avg
34.0,51.9898567199707,15036.1220703125,1.5291134119033813,442.2388916015625,EosinophilCountAbsolute_Max
23.0,94.96942138671875,6484.4306640625,4.129105091094971,281.9317626953125,EosinophilCountAbsolute_Min
16.0,36.25442123413086,2993.021240234375,2.2659013271331787,187.06382751464844,CReactiveProtein_Avg
12.0,12.60582447052002,1982.4029541015625,1.050485372543335,165.2002410888672,CReactiveProtein_Max
14.0,33.0176887512207,1619.483642578125,2.3584063053131104,115.67740631103516,CReactiveProtein_Min
59.0,99.7033920288086,7369.8515625,1.6898880004882812,124.91273498535156,ImmunoglobulinE_Avg
12.0,19.37330436706543,2050.8583984375,1.614441990852356,170.9048614501953,ImmunoglobulinE_Max
12.0,27.67984390258789,1168.9598388671875,2.3066537380218506,97.41332244873047,ImmunoglobulinE_Min
30.0,58.173927307128906,7844.033203125,1.9391309022903442,261.4677734375,Total25HydroxyVitaminD_Avg
