weight,total_gain,total_cover,gain,cover,feature
5.0,38.260658264160156,8582.2314453125,7.6521315574646,1716.4462890625,index
4.0,29.93018341064453,6119.9326171875,7.482545852661133,1529.983154296875,MeanCorpuscularHemoglobinConcentration_Avg_acute
1.0,4.484059810638428,357.20556640625,4.484059810638428,357.20556640625,BasophilsPercentage_Avg_acute
1.0,6.693226337432861,376.2454833984375,6.693226337432861,376.2454833984375,BasophilsPercentage_Min_chronic
1.0,5.226154804229736,255.18043518066406,5.226154804229736,255.18043518066406,AbsoluteNeutrophilCount_Avg_acute
1.0,12.032541275024414,1239.9974365234375,12.032541275024414,1239.9974365234375,AbsoluteNeutrophilCount_Max_acute
3.0,19.298643112182617,3328.087890625,6.432880878448486,1109.3626708984375,AbsoluteNeutrophilCount_Min_acute
4.0,25.0790958404541,3816.0537109375,6.269773960113525,954.013427734375,AbsoluteMonocyteCount_Avg_acute
1.0,7.955719470977783,473.21038818359375,7.955719470977783,473.21038818359375,AbsoluteMonocyteCount_Max_acute
1.0,4.2472734451293945,1468.6126708984375,4.2472734451293945,1468.6126708984375,AbsoluteEosinophilCount_Min_acute
1.0,5.29661750793457,359.7399597167969,5.29661750793457,359.7399597167969,AbsoluteBasophilCount_Min_chronic
3.0,58.23310089111328,4774.98828125,19.411033630371094,1591.6627197265625,MeanPlateletVolume_Max_acute
2.0,17.27145767211914,3387.56689453125,8.63572883605957,1693.783447265625,MeanPlateletVolume_Min_acute
1.0,4.1093549728393555,1692.194580078125,4.1093549728393555,1692.194580078125,Plateletcrit_Max_acute
1.0,5.5457763671875,349.2137756347656,5.5457763671875,349.2137756347656,RedCellDistributionWidthCV_Min_chronic
2.0,28.757328033447266,2408.356201171875,14.378664016723633,1204.1781005859375,Ro52_Avg_chronic
1.0,9.117841720581055,1263.0828857421875,9.117841720581055,1263.0828857421875,Ro52_Max_chronic
1.0,5.923184394836426,1418.24609375,5.923184394836426,1418.24609375,ProthrombinTime_Max_chronic
