weight,total_gain,total_cover,gain,cover,feature
1.0,29.437101364135742,20.609195709228516,29.437101364135742,20.609195709228516,Gender
2.0,95.24061584472656,90.97709655761719,47.62030792236328,45.488548278808594,Hematocrit_Avg
1.0,55.79529571533203,18.30491828918457,55.79529571533203,18.30491828918457,Hematocrit_Max
9.0,464.23480224609375,346.8912048339844,51.58164596557617,38.5434684753418,Hematocrit_Min
5.0,185.03787231445312,85.63233947753906,37.00757598876953,17.126468658447266,LymphocytesPercentage_Avg
13.0,560.0855712890625,254.15350341796875,43.08350372314453,19.550270080566406,LymphocytesPercentage_Max
15.0,950.6498413085938,3326.703125,63.37665557861328,221.78021240234375,LymphocytesPercentage_Min
39.0,904.9308471679688,29564.626953125,23.20335578918457,758.0673828125,NeutrophilsPercentage_Max
3.0,106.02466583251953,49.22740173339844,35.341556549072266,16.409133911132812,NeutrophilsPercentage_Min
1.0,13.576379776000977,11.397789001464844,13.576379776000977,11.397789001464844,MonocytesPercentage_Avg
6.0,255.8134765625,146.38406372070312,42.63557815551758,24.3973445892334,MonocytesPercentage_Max
3.0,114.34898376464844,45.14615249633789,38.116329193115234,15.048717498779297,MeanCorpuscularHemoglobinConcentration_Avg
3.0,121.40481567382812,45.72174072265625,40.4682731628418,15.240580558776855,MeanCorpuscularHemoglobinConcentration_Min
2.0,29.82779884338379,289.23748779296875,14.913899421691895,144.61874389648438,PlateletCount_Avg
9.0,220.07797241210938,539.6502075195312,24.453107833862305,59.96113586425781,WhiteBloodCellCount_Avg
11.0,215.71495056152344,11625.3916015625,19.610450744628906,1056.853759765625,WhiteBloodCellCount_Max
3.0,30.27179527282715,3664.758544921875,10.090598106384277,1221.586181640625,WhiteBloodCellCount_Min
2.0,91.58293914794922,25.31962013244629,45.79146957397461,12.659810066223145,MeanCorpuscularHemoglobin_Avg
1.0,62.44017791748047,12.797561645507812,62.44017791748047,12.797561645507812,MeanCorpuscularHemoglobin_Min
3.0,99.6432113647461,39.24248504638672,33.21440505981445,13.080828666687012,MeanCorpuscularVolume_Avg
2.0,72.11773681640625,25.406497955322266,36.058868408203125,12.703248977661133,MeanCorpuscularVolume_Min
2.0,19.503662109375,1557.3934326171875,9.7518310546875,778.6967163085938,RedBloodCellCount_Avg
1.0,28.473876953125,316.07733154296875,28.473876953125,316.07733154296875,RedBloodCellCount_Min
4.0,148.42994689941406,88.90357208251953,37.107486724853516,22.225893020629883,Hemoglobin_Avg
1.0,51.56022644042969,19.325382232666016,51.56022644042969,19.325382232666016,Hemoglobin_Max
79.0,12983.333984375,53487.265625,164.3459930419922,677.0540161132812,EosinophilsPercentage_Avg
22.0,2363.95556640625,10949.044921875,107.45252227783203,497.6838684082031,EosinophilsPercentage_Max
22.0,3637.73291015625,12739.0068359375,165.35150146484375,579.0457763671875,EosinophilsPercentage_Min
2.0,40.823150634765625,32.75434875488281,20.411575317382812,16.377174377441406,BasophilsPercentage_Avg
16.0,661.5816650390625,5973.7568359375,41.348854064941406,373.35980224609375,AbsoluteNeutrophilCount_Avg
49.0,2592.3896484375,10199.85546875,52.90591049194336,208.16030883789062,AbsoluteNeutrophilCount_Max
2.0,37.19293212890625,1015.39599609375,18.596466064453125,507.697998046875,AbsoluteNeutrophilCount_Min
1.0,66.17453002929688,21.298463821411133,66.17453002929688,21.298463821411133,AbsoluteMonocyteCount_Avg
2.0,117.79519653320312,341.3763122558594,58.89759826660156,170.6881561279297,AbsoluteEosinophilCount_Avg
1.0,45.290924072265625,22.608379364013672,45.290924072265625,22.608379364013672,AbsoluteEosinophilCount_Max
1.0,71.48828125,126.98651885986328,71.48828125,126.98651885986328,AbsoluteEosinophilCount_Min
1.0,27.932170867919922,12.304123878479004,27.932170867919922,12.304123878479004,AbsoluteLymphocyteCount_Avg
1.0,28.486177444458008,20.67072105407715,28.486177444458008,20.67072105407715,MeanPlateletVolume_Min
3.0,142.0652618408203,53.786991119384766,47.35508728027344,17.928997039794922,Plateletcrit_Avg
9.0,448.7857666015625,214.470947265625,49.86508560180664,23.83010482788086,Plateletcrit_Max
3.0,59.361934661865234,1497.987060546875,19.787311553955078,499.3290100097656,RedCellDistributionWidth_Avg
1.0,35.58232116699219,14.504517555236816,35.58232116699219,14.504517555236816,RedCellDistributionWidth_Min
3.0,70.84202575683594,1397.1954345703125,23.6140079498291,465.7318115234375,CReactiveProtein_Avg
2.0,44.447265625,176.983154296875,22.2236328125,88.4915771484375,CReactiveProtein_Max
26.0,2240.890625,789.08984375,86.18810272216797,30.349609375,CReactiveProtein_Min
1.0,23.531959533691406,19.754959106445312,23.531959533691406,19.754959106445312,Ro52_Avg
3.0,94.55032348632812,48.78907775878906,31.516775131225586,16.263025283813477,ThrombinTime_Avg
1.0,22.578248977661133,13.549237251281738,22.578248977661133,13.549237251281738,ProthrombinTime_Avg
1.0,32.31516647338867,13.221267700195312,32.31516647338867,13.221267700195312,ProthrombinTimeINR_Min
3.0,181.17514038085938,61.154014587402344,60.3917121887207,20.384672164916992,UrineSpecificGravity_Max
2.0,117.412841796875,45.670867919921875,58.7064208984375,22.835433959960938,Cockroach_Avg
