weight,total_gain,total_cover,gain,cover,feature
8.0,28.086454391479492,323.3472595214844,3.5108067989349365,40.41840744018555,Gender
50.0,213.16165161132812,3779.17578125,4.263233184814453,75.5835189819336,FirstVisitAge
22.0,92.39855194091797,1160.7742919921875,4.199934005737305,52.76246643066406,Hematocrit_Max_acute
30.0,124.46419525146484,1873.7957763671875,4.148806571960449,62.45985794067383,Hematocrit_Min_acute
19.0,101.74488830566406,933.2822265625,5.354994297027588,49.1201171875,Hematocrit_Avg_acute
67.0,286.9336853027344,3297.23583984375,4.282592296600342,49.21247482299805,LymphocytesPercentage_Max_acute
56.0,249.9777374267578,3329.947265625,4.463888168334961,59.46334457397461,LymphocytesPercentage_Min_acute
90.0,511.7911071777344,7722.57080078125,5.686567783355713,85.80634307861328,LymphocytesPercentage_Avg_acute
39.0,291.60028076171875,2673.115966796875,7.476930141448975,68.54143524169922,NeutrophilsPercentage_Max_acute
38.0,196.12850952148438,1697.106201171875,5.161276340484619,44.66069030761719,NeutrophilsPercentage_Min_acute
56.0,336.50927734375,5535.7255859375,6.00909423828125,98.85224151611328,NeutrophilsPercentage_Avg_acute
20.0,257.6933288574219,829.7555541992188,12.884666442871094,41.48777770996094,MonocytesPercentage_Max_acute
43.0,129.68426513671875,3269.90234375,3.015913248062134,76.04424285888672,MonocytesPercentage_Min_acute
21.0,75.14030456542969,1082.396240234375,3.5781097412109375,51.54267883300781,MonocytesPercentage_Avg_acute
31.0,129.94789123535156,2260.875244140625,4.191867351531982,72.93145751953125,MeanCorpuscularHemoglobinConcentration_Max_acute
43.0,199.4667510986328,3382.2880859375,4.638761520385742,78.6578598022461,MeanCorpuscularHemoglobinConcentration_Min_acute
61.0,265.80712890625,4897.10888671875,4.357493877410889,80.28047180175781,MeanCorpuscularHemoglobinConcentration_Avg_acute
61.0,249.8428497314453,4321.5810546875,4.0957841873168945,70.84558868408203,PlateletCount_Max_acute
72.0,312.81292724609375,7460.67138671875,4.344624042510986,103.62043762207031,PlateletCount_Min_acute
48.0,215.04580688476562,2817.009033203125,4.48012113571167,58.687686920166016,PlateletCount_Avg_acute
37.0,214.30433654785156,3104.250732421875,5.792008876800537,83.89866638183594,WhiteBloodCellCount_Max_acute
41.0,221.3268585205078,3075.49462890625,5.398216247558594,75.0120620727539,WhiteBloodCellCount_Min_acute
31.0,160.65797424316406,2219.96923828125,5.1825151443481445,71.61190795898438,WhiteBloodCellCount_Avg_acute
54.0,159.5574493408203,3960.8671875,2.9547674655914307,73.34939575195312,MeanCorpuscularHemoglobin_Max_acute
54.0,128.96731567382812,4463.03369140625,2.3882837295532227,82.64877319335938,MeanCorpuscularHemoglobin_Min_acute
