Importance,total_gain,total_cover,gain,cover,Feature,sequence_ids,param_id,group,Feature_group
1.0,31.45663452148437,11167.197265625,31.45663452148437,11167.197265625,FirstVisitAge,35,35,all,Clinical
1.0,18.697769165039062,55880.5625,18.697769165039062,55880.5625,LymphocytesPercentage_Avg,35,35,all,CommonBloodTest
1.0,22.15472412109375,67320.546875,22.15472412109375,67320.546875,MonocytesPercentage_Avg,35,35,all,CommonBloodTest
4.0,32.87982177734375,9713.23828125,8.219955444335938,2428.3095703125,MeanPlateletVolume_Avg,35,35,all,CommonBloodTest
7.0,148.83970642089844,482015.65625,21.262815475463867,68859.3828125,TotalThyroxine_Avg,35,35,all,ThyroidFunction
2.0,56.1820068359375,155552.8125,28.09100341796875,77776.40625,ThyroidStimulatingHormone_Avg,35,35,all,ThyroidFunction
2.0,75.53045654296875,9255.443359375,37.765228271484375,4627.7216796875,EggWhite_Avg,35,35,all,SpecificIgE
8.0,313.3363952636719,577115.25,39.16704940795898,72139.40625,LymphocytesPercentage_Max,35,35,all,CommonBloodTest
1.0,12.78508758544922,49002.6015625,12.78508758544922,49002.6015625,Hematocrit_Min,35,35,all,CommonBloodTest
1.0,8.591888427734375,2374.861572265625,8.591888427734375,2374.861572265625,MeanPlateletVolume_Min,35,35,all,CommonBloodTest
1.0,13.062858581542969,47727.14453125,13.062858581542969,47727.14453125,PlateletCount_Avg,35,35,all,CommonBloodTest
3.0,74.12745666503906,199809.421875,24.709152221679688,66603.140625,Hemoglobin_Avg,35,35,all,CommonBloodTest
6.0,244.3949737548828,455992.375,40.73249435424805,75998.7265625,NeutrophilsPercentage_Avg,35,35,all,CommonBloodTest
1.0,17.1632080078125,66632.734375,17.1632080078125,66632.734375,PlateletCount_Max,35,35,all,CommonBloodTest
8.0,630.3116455078125,886112.4375,78.78895568847656,110764.0546875,EosinophilsPercentage_Min,35,35,all,CommonBloodTest
5.0,150.76165771484375,288239.25,30.152332305908203,57647.8515625,NeutrophilsPercentage_Min,35,35,all,CommonBloodTest
2.0,124.9666748046875,188074.09375,62.48333740234375,94037.046875,NeutrophilsPercentage_Max,35,35,all,CommonBloodTest
1.0,17.798019409179688,4885.99755859375,17.798019409179688,4885.99755859375,Histone_Avg,35,35,all,Autoantibody
2.0,32.66032409667969,101013.609375,16.330162048339844,50506.8046875,AbsoluteEosinophilCount_Min,35,35,all,CommonBloodTest
1.0,21.58944702148437,70835.171875,21.58944702148437,70835.171875,AbsoluteMonocyteCount_Min,35,35,all,CommonBloodTest
2.0,24.66987609863281,98056.859375,12.334938049316406,49028.4296875,PlateletCount_Min,35,35,all,CommonBloodTest
4.0,109.72811889648438,335573.75,27.432029724121094,83893.4375,BasophilsPercentage_Min,35,35,all,CommonBloodTest
4.0,133.069580078125,17881.568359375,33.26739501953125,4470.39208984375,CatDander_Avg,35,35,all,SpecificIgE
1.0,17.20458984375,64773.60546875,17.20458984375,64773.60546875,CReactiveProtein_Max,35,35,all,Immunity
2.0,60.73686218261719,96739.140625,30.368431091308597,48369.5703125,TotalThyroxine_Min,35,35,all,ThyroidFunction
1.0,39.88543701171875,14136.220703125,39.88543701171875,14136.220703125,Ragweed_Avg,35,35,all,SpecificIgE
31.0,2187.7265625,2684429.0,70.57182312011719,86594.484375,EosinophilsPercentage_Max,35,35,all,CommonBloodTest
27.0,2406.45458984375,2837333.0,89.12794494628906,105086.40625,EosinophilsPercentage_Avg,35,35,all,CommonBloodTest
